npm verbose cli C:\Program Files\nodejs\node.exe C:\Program Files\nodejs\node_modules\npm\bin\npm-cli.js
npm http cache https://registry.npmmirror.com/ajv 89ms (cache hit)
npm http cache https://registry.npmmirror.com/ajv-keywords 104ms (cache hit)
npm http cache https://registry.npmmirror.com/enhanced-resolve 61ms (cache hit)
npm http fetch GET 200 https://registry.npmmirror.com/request-progress 162ms (cache miss)
npm http fetch GET 200 https://registry.npmmirror.com/fs-access 186ms (cache miss)
npm http fetch GET 200 https://registry.npmmirror.com/hasha 180ms (cache miss)
npm http fetch GET 200 https://registry.npmmirror.com/exists-stat 169ms (cache miss)
npm http fetch GET 200 https://registry.npmmirror.com/kew 190ms (cache miss)
npm http fetch GET 200 https://registry.npmmirror.com/js-reporters 169ms (cache miss)
npm http fetch GET 200 https://registry.npmmirror.com/acorn-dynamic-import 154ms (cache miss)
npm http fetch GET 200 https://registry.npmmirror.com/walk-sync 167ms (cache miss)
npm http cache https://registry.npmmirror.com/loader-runner 57ms (cache hit)
npm http cache https://registry.npmmirror.com/node-libs-browser 42ms (cache hit)
npm http cache https://registry.npmmirror.com/loader-utils 58ms (cache hit)
npm http cache https://registry.npmmirror.com/memory-fs 51ms (cache hit)
npm http cache https://registry.npmmirror.com/webpack-sources 45ms (cache hit)
npm http fetch GET 200 https://registry.npmmirror.com/json-loader 123ms (cache miss)
npm http fetch GET 200 https://registry.npmmirror.com/uglifyjs-webpack-plugin 120ms (cache miss)
npm http fetch GET 200 https://registry.npmmirror.com/sinon 306ms (cache miss)
npm http cache https://registry.npmmirror.com/minipass 32ms (cache hit)
npm http cache https://registry.npmmirror.com/jackspeak 36ms (cache hit)
npm http fetch GET 200 https://registry.npmmirror.com/libtap 114ms (cache miss)
npm http fetch GET 200 https://registry.npmmirror.com/findit 118ms (cache miss)
npm http fetch GET 200 https://registry.npmmirror.com/tcompare 120ms (cache miss)
npm http fetch GET 200 https://registry.npmmirror.com/tap-yaml 124ms (cache miss)
npm http fetch GET 200 https://registry.npmmirror.com/fs-exists-cached 201ms (cache miss)
npm http fetch GET 200 https://registry.npmmirror.com/grunt-template 112ms (cache miss)
npm http cache https://registry.npmmirror.com/regenerate 20ms (cache hit)
npm http fetch GET 200 https://registry.npmmirror.com/requirejs 117ms (cache miss)
npm http fetch GET 200 https://registry.npmmirror.com/@types%2fchokidar 116ms (cache revalidated)
npm http fetch GET 200 https://registry.npmmirror.com/@types%2fcss-tree 111ms (cache revalidated)
npm http cache https://registry.npmmirror.com/@types%2fnode 53ms (cache hit)
npm http cache https://registry.npmmirror.com/@types%2fprettier 22ms (cache hit)
npm http fetch GET 200 https://registry.npmmirror.com/@types%2frequest 82ms (cache revalidated)
npm http fetch GET 200 https://registry.npmmirror.com/@types%2fturndown 106ms (cache revalidated)
npm http cache https://registry.npmmirror.com/@typescript-eslint%2feslint-plugin 48ms (cache hit)
npm http cache https://registry.npmmirror.com/@typescript-eslint%2fparser 44ms (cache hit)
npm http cache https://registry.npmmirror.com/eslint 19ms (cache hit)
npm http cache https://registry.npmmirror.com/css-tree 17ms (cache hit)
npm http fetch GET 200 https://codeload.github.com/mdn/browser-compat-data/tar.gz/1bf44517bd08de735e9ec20dbfe8e86c96341054 541ms (cache revalidated)
^C终止批处理操作吗(Y/N)? 终止批处理操作吗(Y/N)? 终止批处理操作吗(Y/N)? 
